time,open,high,low,close
2021-09-27,96.020,99.860,96.020,98.000
2021-09-28,98.000,101.550,97.600,99.820
2021-09-29,99.740,104.030,99.530,101.900
2021-09-30,101.940,105.930,101.930,105.520
2021-10-01,105.800,107.280,104.350,104.460
2021-10-04,104.520,106.860,103.580,104.950
2021-10-05,105.000,108.930,105.000,108.930
2021-10-06,110.040,113.930,109.200,111.350
2021-10-07,111.060,113.770,108.630,111.670
2021-10-08,111.610,116.480,110.330,110.410
2021-10-11,110.000,110.930,107.350,109.770
2021-10-12,109.420,112.890,106.070,106.350
2021-10-13,106.380,106.400,103.500,103.910
2021-10-14,104.000,107.860,103.910,107.200
2021-10-15,107.450,111.100,106.450,107.010
2021-10-18,107.240,109.690,105.410,107.020
2021-10-19,107.130,108.370,105.250,107.630
2021-10-20,107.350,111.000,106.500,110.160
2021-10-21,110.420,111.350,105.880,106.210
2021-10-22,106.290,109.050,106.240,108.220
2021-10-25,107.840,110.140,107.700,108.400
2021-10-26,108.530,109.550,108.340,108.700
2021-10-27,108.810,110.950,107.660,110.530
2021-10-28,110.560,114.200,109.500,113.560
2021-10-29,113.750,115.150,112.150,114.910
2021-11-01,115.140,119.850,115.070,119.850
2021-11-02,120.360,121.670,116.680,117.350
2021-11-03,117.500,119.470,115.750,118.670
2021-11-04,118.590,118.590,116.190,116.500
2021-11-05,116.700,117.570,115.770,117.000
2021-11-08,117.200,118.380,116.320,116.640
2021-11-09,116.550,120.500,116.200,118.950
2021-11-10,114.400,116.830,114.400,115.160
2021-11-11,115.060,115.970,114.230,115.430
2021-11-12,115.410,116.380,114.020,115.000
2021-11-15,114.990,115.630,113.610,114.770
2021-11-16,114.850,115.480,114.460,114.940
2021-11-17,115.130,118.500,114.790,117.430
2021-11-18,119.700,120.490,117.100,117.620
2021-11-19,117.620,120.290,117.210,119.110
2021-11-22,118.930,119.460,117.500,117.960
2021-11-23,117.650,120.630,116.800,120.140
2021-11-24,119.830,120.780,119.490,119.400
2021-11-26,114.470,114.490,110.810,111.910
2021-11-29,113.160,113.580,111.110,111.340
2021-11-30,110.850,110.850,106.410,110.850
2021-12-01,105.970,108.440,103.860,103.900
2021-12-02,110.050,110.050,110.050,106.560
2021-12-03,108.900,108.900,108.900,107.460
2021-12-06,104.300,107.350,104.050,106.920
2021-12-07,107.020,107.110,106.600,106.840
2021-12-08,106.350,106.840,105.150,106.650
2021-12-09,106.290,107.000,105.010,106.600
2021-12-10,106.290,107.110,105.720,106.130
2021-12-13,106.230,107.820,106.010,106.680
2021-12-14,106.720,107.040,105.640,105.970
2021-12-15,105.900,106.630,105.450,105.760
2021-12-16,105.880,109.790,105.880,109.620
2021-12-17,109.220,109.400,106.940,107.410
2021-12-21,105.780,108.350,105.720,107.290
2021-12-22,107.030,109.350,106.570,108.720
2021-12-23,108.650,109.450,108.210,109.090
2021-12-27,108.910,112.690,108.510,112.360
2021-12-29,110.050,113.960,110.000,112.980
2021-12-30,112.990,115.330,112.000,114.300
2021-12-31,114.000,114.490,112.360,112.650
2022-01-03,112.760,114.610,112.760,113.200
2022-01-04,113.430,117.680,113.370,116.200
2022-01-05,116.260,117.660,115.510,116.150
2022-01-06,115.750,116.130,114.600,114.750
2022-01-07,114.960,116.860,114.800,115.150
2022-01-10,115.130,116.380,114.900,114.920
2022-01-11,115.080,116.580,115.000,115.980
2022-01-12,115.900,118.990,115.700,117.550
2022-01-13,117.650,118.450,116.440,116.850
2022-01-14,116.950,119.900,116.260,119.770
2022-01-18,119.770,121.370,119.050,121.250
2022-01-19,121.090,124.780,120.910,124.070
2022-01-20,123.980,124.780,122.110,122.770
2022-01-21,121.860,122.880,120.670,121.040
2022-01-24,121.200,122.500,119.200,120.350
2022-01-25,120.400,121.440,120.050,121.020
2022-01-26,120.930,122.690,120.770,122.170
2022-01-27,121.920,122.140,120.850,121.460
2022-01-28,121.800,125.600,120.010,123.530
2022-01-31,123.760,127.710,123.250,127.450
2022-02-01,127.450,129.370,124.600,127.360
2022-02-02,127.460,128.450,125.870,125.920
2022-02-03,126.200,127.700,125.270,127.500
2022-02-04,127.700,128.830,125.700,126.430
2022-02-07,126.760,126.940,125.350,125.670
2022-02-08,122.950,124.290,122.490,123.940
2022-02-09,123.790,124.550,123.070,123.840
2022-02-10,123.800,124.490,122.740,123.170
2022-02-11,123.020,123.900,122.500,122.670
2022-02-14,122.910,123.170,119.270,120.570
2022-02-15,120.610,121.250,120.230,120.550
2022-02-16,120.600,120.840,118.760,119.680
2022-02-17,119.660,120.340,119.030,119.510
2022-02-18,119.520,121.460,119.520,121.040
2022-02-22,120.740,121.200,119.650,120.360
2022-02-23,120.430,121.430,120.120,121.200
2022-02-24,121.450,125.130,118.860,119.250
2022-02-25,119.500,120.400,115.860,118.570
2022-02-28,118.160,119.940,116.710,118.720
2022-03-01,119.000,123.310,118.070,122.540
2022-03-02,122.600,123.120,118.160,118.180
2022-03-03,118.550,120.890,118.550,119.430
2022-03-04,119.550,120.150,116.150,116.150
2022-03-07,117.430,118.390,115.370,116.890
2022-03-08,117.000,118.120,116.190,117.830
2022-03-09,117.970,119.160,117.140,117.550
2022-03-10,117.470,118.470,116.670,117.030
2022-03-11,117.100,121.730,116.920,121.150
2022-03-14,121.030,121.260,117.650,118.900
2022-03-15,118.770,119.760,117.050,118.540
2022-03-16,118.500,121.490,118.160,119.770
2022-03-17,119.800,122.670,119.630,122.050
2022-03-18,121.860,126.860,121.840,126.800
2022-03-21,127.340,131.710,127.100,130.370
2022-03-22,130.260,130.450,128.120,130.110
2022-03-23,130.200,132.960,129.860,129.870
2022-03-24,130.040,131.610,129.360,131.100
2022-03-25,130.900,135.900,130.900,135.790
2022-03-28,135.700,141.800,134.050,140.080
2022-03-29,139.580,141.590,136.680,137.080
2022-03-30,137.040,140.200,136.360,139.700
2022-03-31,139.840,140.670,135.360,135.430
2022-04-01,136.000,137.490,134.120,134.770
2022-04-04,134.600,138.600,134.600,137.730
2022-04-05,137.930,140.450,136.860,137.630
2022-04-06,137.680,138.440,135.140,135.650
2022-04-07,135.850,136.460,132.870,133.270
2022-04-08,131.670,132.940,130.810,131.010
2022-04-11,131.130,134.320,130.250,133.510
2022-04-12,133.480,137.950,133.450,137.400
2022-04-13,137.450,142.170,136.260,141.500
2022-04-14,141.680,144.780,139.340,140.850
2022-04-18,141.310,144.000,141.310,143.170
